type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_format,len,first_word,data
CSI_DATA,0,5c:01:3b:6b:b0:95,-46,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,8926113,0,86,0,128,1,"[86,-32,4,0,-11,21,-11,21,-9,20,-8,18,-7,17,-6,16,-5,15,-5,14,-5,14,-5,13,-4,12,-3,11,-4,11,-4,11,-5,10,-4,9,-4,8,-4,7,-4,6,-4,5,-4,3,-4,2,-4,2,-4,2,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,5,-14,21,-15,21,-16,21,-18,21,-18,21,-18,20,-19,20,-19,20,-20,20,-20,21,-22,21,-22,21,-22,20,-20,20,-20,20,-20,21,-18,21,-16,20,-15,20,-14,20,-14,21,-13,21,-13,21,-13,21,-14,22,-14,22]"
CSI_DATA,1,5c:01:3b:6b:b0:95,-51,11,1,6,0,1,1,1,0,0,0,-96,1,11,0,8937934,0,86,1,256,1,"[86,-32,4,0,-23,-12,-23,-11,-21,-10,-20,-9,-20,-9,-19,-8,-18,-7,-16,-6,-15,-6,-15,-5,-15,-5,-14,-5,-13,-5,-12,-4,-11,-4,-10,-5,-9,-5,-7,-5,-7,-5,-6,-5,-5,-5,-4,-4,-3,-4,-2,-4,-1,-4,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-3,-26,-11,-26,-12,-26,-14,-26,-15,-26,-16,-26,-17,-26,-18,-26,-19,-26,-20,-27,-21,-26,-21,-26,-21,-25,-21,-25,-21,-24,-20,-24,-19,-24,-18,-24,-17,-24,-17,-25,-16,-25,-15,-26,-15,-26,-14,-26,-14,-26,-13,-25,-13,-14,-9,-43,-26,-41,-26,-39,-25,-37,-23,-35,-22,-34,-20,-33,-18,-32,-16,-30,-15,-29,-13,-28,-12,-26,-11,-25,-11,-23,-11,-22,-10,-20,-10,-18,-10,-16,-9,-14,-9,-13,-9,-11,-9,-9,-9,-7,-9,-5,-8,-3,-8,-1,-7,1,-5,3,-5,0,-1,0,-1,-1,0,1,0,0,0,-3,-2,-9,-5,-46,-25,-44,-28,-46,-27,-45,-30,-45,-33,-45,-36,-45,-37,-45,-39,-45,-41,-45,-42,-45,-44,-44,-45,-43,-45,-42,-45,-41,-45,-41,-45,-41,-43,-42,-42,-42,-40,-42,-38,-42,-37,-43,-35,-43,-34,-44,-33,-44,-31,-45,-31,-45,-30,-44,-29]"
CSI_DATA,2,5c:01:3b:6b:b0:95,-50,11,1,5,0,1,1,1,0,0,0,-96,1,11,0,8959145,0,86,1,256,1,"[86,-32,4,0,-14,-19,-14,-18,-13,-16,-13,-15,-13,-14,-12,-13,-11,-12,-11,-11,-10,-11,-10,-10,-11,-9,-10,-9,-9,-9,-8,-8,-8,-8,-7,-8,-6,-7,-5,-7,-4,-7,-3,-6,-3,-6,-2,-5,-1,-5,0,-4,0,-4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,-14,-20,-13,-21,-13,-22,-12,-23,-12,-24,-11,-25,-11,-25,-10,-26,-10,-26,-10,-27,-10,-27,-10,-27,-10,-27,-10,-26,-10,-26,-10,-25,-11,-24,-11,-23,-12,-23,-12,-23,-13,-22,-14,-22,-14,-21,-15,-21,-15,-21,-15,-20,-6,-13,-20,-39,-20,-38,-19,-36,-18,-34,-17,-32,-17,-30,-17,-28,-17,-26,-17,-24,-17,-23,-17,-21,-16,-20,-15,-19,-14,-19,-13,-18,-12,-17,-10,-16,-8,-15,-7,-13,-6,-13,-5,-12,-3,-11,-2,-10,-1,-9,1,-8,2,-6,4,-4,5,-3,1,-1,0,-1,-1,0,0,1,0,0,-2,-3,-4,-7,-19,-40,-16,-42,-19,-41,-17,-43,-15,-45,-13,-47,-13,-48,-12,-50,-11,-51,-10,-52,-10,-52,-9,-52,-9,-53,-10,-53,-9,-52,-9,-52,-10,-51,-11,-50,-12,-49,-12,-47,-13,-46,-15,-45,-16,-45,-18,-44,-19,-43,-20,-43,-20,-42,-21,-42]"
CSI_DATA,3,5c:01:3b:6b:b0:95,-49,11,1,4,0,1,1,1,0,0,0,-96,1,11,0,8986056,0,86,1,256,1,"[86,-32,4,0,-20,-15,-19,-14,-18,-13,-17,-12,-17,-11,-16,-11,-15,-10,-15,-9,-14,-8,-14,-7,-14,-7,-13,-7,-12,-6,-11,-6,-10,-6,-10,-6,-8,-6,-7,-6,-6,-6,-5,-6,-5,-6,-4,-5,-3,-5,-2,-5,-1,-4,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-20,-16,-20,-17,-20,-18,-20,-20,-19,-20,-19,-21,-19,-22,-18,-23,-18,-23,-18,-24,-18,-24,-19,-24,-18,-24,-18,-23,-18,-23,-18,-22,-18,-21,-18,-20,-19,-20,-20,-19,-20,-19,-20,-18,-20,-17,-21,-17,-21,-17,-21,-16,-9,-12,-28,-36,-27,-35,-25,-34,-24,-31,-23,-29,-23,-28,-22,-26,-21,-24,-21,-22,-20,-20,-20,-19,-20,-18,-19,-17,-18,-17,-16,-16,-15,-15,-14,-15,-12,-14,-10,-13,-8,-12,-6,-12,-5,-11,-4,-10,-2,-9,-1,-8,0,-8,3,-6,4,-4,0,-1,0,-1,-1,0,0,1,0,0,-2,-2,-5,-7,-23,-40,-21,-41,-27,-38,-25,-40,-24,-43,-23,-45,-22,-46,-21,-47,-20,-49,-19,-50,-19,-51,-19,-51,-19,-51,-20,-51,-19,-51,-19,-50,-19,-49,-19,-48,-20,-47,-21,-45,-22,-44,-24,-43,-25,-42,-25,-41,-26,-40,-28,-39,-29,-39,-29,-39]"
CSI_DATA,4,5c:01:3b:6b:b0:95,-49,11,1,3,0,1,1,1,0,0,0,-96,1,11,0,9003227,0,86,1,256,1,"[86,-32,4,0,-24,-3,-23,-3,-22,-2,-21,-2,-20,-2,-19,-2,-18,-1,-17,0,-16,1,-15,1,-15,1,-14,0,-13,0,-13,0,-12,0,-11,-1,-10,-1,-9,-1,-8,-2,-7,-3,-7,-3,-6,-3,-5,-3,-4,-3,-3,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-1,-25,-4,-25,-6,-26,-7,-26,-8,-27,-9,-27,-10,-27,-10,-27,-11,-27,-12,-28,-12,-28,-12,-28,-12,-28,-12,-27,-12,-27,-11,-27,-11,-26,-9,-26,-8,-26,-8,-26,-8,-26,-7,-26,-6,-26,-5,-26,-4,-26,-4,-26,-3,-14,-6,-43,-15,-42,-15,-40,-15,-38,-13,-36,-12,-34,-11,-32,-10,-31,-8,-30,-7,-29,-6,-29,-5,-27,-4,-26,-4,-25,-4,-23,-4,-21,-5,-20,-6,-18,-6,-17,-6,-15,-7,-13,-7,-11,-8,-9,-8,-8,-8,-6,-8,-5,-7,-1,-8,1,-7,0,-2,0,-1,-1,0,1,0,0,0,-3,-1,-8,-3,-41,-19,-41,-22,-44,-18,-43,-21,-43,-24,-43,-26,-43,-28,-43,-29,-43,-31,-43,-32,-43,-33,-44,-33,-45,-33,-45,-32,-45,-32,-44,-32,-44,-32,-43,-31,-43,-29,-42,-27,-42,-26,-42,-24,-43,-23,-44,-21,-44,-19,-45,-17,-46,-16,-46,-16]"
CSI_DATA,5,5c:01:3b:6b:b0:95,-49,11,1,4,0,1,1,1,0,0,0,-96,1,11,0,9023928,0,86,1,256,1,"[86,-32,4,0,13,19,13,18,12,17,12,16,12,15,11,14,11,13,10,12,10,11,10,11,9,10,9,9,8,9,7,9,7,8,6,8,5,8,4,8,3,7,2,7,1,6,1,5,0,5,-1,4,-2,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,19,14,20,13,21,13,22,12,24,12,24,11,25,11,26,10,26,10,27,10,27,10,28,10,27,10,26,10,26,10,25,10,24,11,23,11,23,12,23,13,23,13,22,13,22,14,22,14,22,14,21,5,12,20,40,19,39,18,38,17,36,17,34,17,32,17,30,16,27,16,25,16,24,16,22,15,21,14,20,13,20,12,19,10,18,9,17,7,16,6,15,4,14,2,13,1,12,0,11,-1,9,-3,8,-4,7,-6,5,-7,5,-2,0,-1,0,-1,-1,-1,-2,-1,-1,1,1,4,6,25,36,23,38,22,40,20,42,19,45,17,47,16,48,15,49,14,51,13,52,12,52,12,53,12,53,13,54,12,53,12,53,11,51,11,51,12,49,13,48,14,47,16,47,17,46,18,45,19,44,21,43,22,43,22,43]"
CSI_DATA,6,5c:01:3b:6b:b0:95,-51,11,1,6,0,1,1,1,0,0,0,-96,1,11,0,9037281,0,86,1,256,1,"[86,-32,4,0,-23,1,-22,1,-21,1,-20,1,-19,1,-18,1,-17,2,-16,2,-15,3,-14,3,-14,2,-13,2,-13,2,-12,2,-12,2,-11,1,-10,1,-9,0,-8,-1,-7,-1,-7,-2,-6,-3,-5,-3,-4,-3,-4,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-24,0,-24,-1,-25,-2,-26,-3,-26,-4,-27,-4,-27,-5,-27,-6,-27,-6,-28,-7,-28,-7,-28,-7,-27,-7,-27,-7,-27,-6,-27,-5,-26,-4,-26,-4,-26,-3,-26,-3,-26,-2,-25,-1,-25,-1,-25,0,-25,0,-25,1,-14,-2,-45,-4,-43,-4,-41,-4,-39,-4,-37,-3,-35,-2,-33,-2,-32,-1,-31,0,-29,1,-28,1,-27,2,-26,1,-24,1,-23,1,-22,0,-20,-1,-19,-2,-18,-3,-16,-4,-14,-4,-12,-5,-11,-5,-9,-6,-7,-6,-6,-6,-4,-7,-2,-7,-1,-2,0,-1,-1,0,1,0,0,0,-3,-1,-8,-1,-43,-6,-43,-8,-44,-6,-45,-9,-46,-11,-46,-13,-47,-15,-48,-17,-49,-18,-49,-20,-49,-20,-49,-21,-50,-21,-50,-21,-49,-20,-48,-20,-48,-19,-48,-18,-47,-17,-47,-15,-47,-14,-47,-12,-47,-11,-47,-9,-46,-8,-46,-7,-47,-6,-46,-5]"
CSI_DATA,7,5c:01:3b:6b:b0:95,-49,11,1,4,0,1,1,1,0,0,0,-96,1,11,0,9060704,0,86,1,256,1,"[86,-32,4,0,3,-24,2,-23,2,-22,2,-21,1,-20,1,-19,1,-18,0,-17,0,-17,-1,-16,-1,-15,-1,-14,-1,-14,0,-13,0,-13,0,-12,1,-11,2,-11,2,-9,2,-8,2,-7,2,-6,3,-5,3,-5,3,-4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,4,-25,5,-25,6,-25,7,-26,8,-26,9,-27,10,-27,11,-27,12,-27,12,-27,12,-28,13,-28,12,-27,11,-26,11,-26,10,-26,9,-26,8,-26,8,-26,7,-26,6,-26,5,-26,5,-25,4,-26,4,-26,4,-26,4,-14,14,-44,14,-42,13,-41,13,-39,12,-37,10,-36,9,-34,8,-32,6,-31,5,-30,4,-29,3,-28,3,-27,3,-26,4,-24,5,-22,5,-20,6,-19,6,-17,7,-15,7,-14,7,-12,7,-10,7,-9,7,-7,7,-5,8,-2,8,-1,1,-1,0,-1,-1,0,-1,1,-1,0,0,-3,2,-8,16,-42,18,-41,17,-44,20,-44,22,-44,24,-44,26,-44,27,-44,30,-44,31,-44,32,-43,32,-44,32,-45,32,-46,32,-45,31,-44,31,-44,30,-44,28,-43,26,-43,24,-44,23,-45,22,-45,20,-46,19,-46,17,-46,16,-47,16,-47]"
CSI_DATA,8,5c:01:3b:6b:b0:95,-49,11,1,4,0,1,1,1,0,0,0,-96,1,11,0,9082717,0,86,1,256,1,"[86,-32,4,0,3,-24,3,-24,3,-22,2,-21,1,-20,1,-19,1,-18,0,-17,0,-17,-1,-16,-1,-15,-1,-15,-1,-14,0,-14,0,-13,0,-12,1,-11,2,-11,2,-10,2,-9,2,-7,2,-6,3,-5,3,-5,4,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,5,-24,5,-25,7,-25,8,-26,9,-26,10,-26,11,-27,11,-27,12,-27,12,-27,13,-27,13,-27,12,-27,11,-27,11,-26,11,-26,10,-26,9,-26,8,-26,7,-26,6,-26,6,-26,5,-25,4,-26,4,-27,5,-27,5,-13,17,-42,17,-41,16,-40,15,-38,14,-37,12,-36,11,-34,10,-32,8,-30,7,-30,6,-29,5,-28,5,-27,5,-26,6,-24,6,-22,6,-20,7,-18,8,-16,8,-15,8,-13,8,-11,8,-10,8,-8,8,-6,8,-5,8,-1,8,0,1,0,0,0,-1,-1,-1,1,-1,0,0,-3,2,-8,17,-42,20,-41,17,-43,20,-43,23,-43,26,-43,27,-43,29,-43,31,-42,33,-42,33,-42,33,-42,34,-44,33,-44,33,-43,33,-43,32,-42,31,-42,30,-42,28,-42,27,-42,25,-43,23,-43,22,-44,21,-44,19,-45,18,-46,18,-46]"
CSI_DATA,9,5c:01:3b:6b:b0:95,-51,11,1,5,0,1,1,1,0,0,0,-96,1,11,0,9100036,0,86,1,256,1,"[86,-32,4,0,3,21,4,20,3,19,3,18,2,17,2,16,3,15,2,14,3,13,3,12,3,11,3,10,3,10,2,10,2,10,2,9,0,9,-1,8,-2,7,-2,7,-2,5,-2,4,-2,3,-3,3,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,22,3,22,2,23,2,24,1,24,0,25,-2,26,-2,26,-3,26,-3,26,-4,27,-4,27,-3,26,-3,25,-3,25,-2,25,-1,24,0,24,0,24,0,23,1,23,1,23,2,23,2,23,3,23,2,23,4,12,14,39,14,38,14,37,14,35,13,33,12,31,11,29,11,28,11,26,12,24,12,22,12,21,11,21,10,20,9,19,8,18,7,17,5,16,3,15,1,13,0,13,-1,11,-1,10,-2,9,-3,7,-4,6,-4,7,-5,7,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1,1,5,5,28,31,26,34,16,39,14,40,12,42,11,44,10,46,9,47,7,48,6,49,5,50,5,50,4,51,5,51,5,50,5,49,5,48,6,48,7,47,8,46,9,46,9,45,11,44,12,44,13,43,14,42,15,41,14,41]"
