type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_format,len,first_word,data
CSI_DATA,0,5c:01:3b:6b:b0:95,-37,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,27522045,0,37,0,128,1,"[37,80,2,0,-19,13,-19,13,-17,13,-16,13,-16,13,-15,12,-14,12,-13,13,-13,13,-13,13,-12,14,-12,15,-12,15,-13,14,-14,14,-13,14,-13,13,-12,12,-12,11,-12,11,-12,10,-12,10,-12,9,-11,9,-11,8,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-14,10,-15,10,-16,10,-17,9,-18,9,-18,8,-18,8,-19,7,-19,7,-19,7,-21,8,-21,8,-21,7,-20,7,-20,7,-21,7,-20,8,-18,8,-18,8,-18,9,-18,9,-18,10,-17,11,-19,12,-20,12,-20,12]"
CSI_DATA,1,5c:01:3b:6b:b0:95,-37,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,27523943,0,37,0,128,1,"[37,80,2,0,-9,21,-9,21,-7,20,-6,20,-6,19,-5,19,-4,18,-3,18,-4,17,-4,18,-3,18,-2,18,-2,19,-3,18,-3,19,-3,19,-3,18,-3,17,-3,16,-4,15,-4,15,-5,14,-5,14,-5,13,-5,13,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-6,16,-6,16,-8,17,-9,17,-10,17,-10,17,-10,17,-11,16,-11,16,-12,16,-13,17,-14,17,-14,17,-13,17,-13,17,-13,17,-12,17,-11,16,-10,17,-10,17,-9,18,-9,18,-9,18,-9,19,-10,20,-10,20]"
CSI_DATA,2,5c:01:3b:6b:b0:95,-45,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,27525140,0,86,1,256,1,"[86,-32,4,0,-22,12,-22,12,-21,12,-20,12,-19,12,-18,12,-18,12,-17,12,-16,13,-16,13,-16,14,-16,14,-15,14,-15,14,-15,14,-15,14,-15,13,-15,12,-15,11,-15,11,-15,10,-14,9,-14,9,-14,8,-14,7,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-17,10,-18,10,-19,10,-20,9,-21,9,-21,8,-22,8,-22,7,-23,6,-23,6,-24,6,-25,6,-24,6,-24,6,-24,6,-24,6,-23,6,-22,7,-22,7,-22,8,-22,9,-22,9,-22,10,-22,10,-23,11,-23,11,-13,7,-41,25,-41,24,-40,24,-39,24,-37,24,-36,24,-34,25,-33,25,-31,26,-30,26,-29,27,-28,28,-28,28,-28,28,-27,28,-27,28,-27,27,-27,26,-27,25,-27,24,-27,22,-27,20,-26,19,-26,18,-26,16,-25,14,-25,13,-26,11,-5,1,-2,0,0,-1,0,-1,0,-1,-2,1,-4,5,-23,28,-25,27,-30,22,-32,21,-34,20,-36,19,-38,18,-40,17,-41,16,-42,16,-43,15,-43,14,-44,13,-45,13,-44,13,-44,13,-44,13,-44,13,-43,14,-42,15,-41,16,-41,17,-41,19,-41,20,-41,21,-41,22,-41,23,-41,23]"
CSI_DATA,3,5c:01:3b:6b:b0:95,-47,11,1,7,0,1,1,0,0,0,0,-96,0,11,0,27526755,0,86,1,256,1,"[86,-32,4,0,20,13,20,12,20,11,19,11,19,11,19,10,19,9,19,8,19,7,19,6,19,5,19,5,19,5,19,5,19,5,19,6,19,6,18,7,17,7,16,7,15,7,14,7,14,7,13,7,12,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,18,7,18,9,17,10,17,11,18,12,17,13,17,15,17,15,16,16,17,16,17,16,17,17,16,16,16,16,16,16,16,16,16,15,17,15,17,15,17,15,18,14,18,14,19,13,20,13,21,13,21,13,11,9,36,30,36,29,35,28,34,27,34,26,34,25,33,23,33,22,33,20,34,18,34,17,35,16,35,16,35,16,35,16,34,15,34,16,33,16,32,16,30,17,28,17,27,17,25,17,24,17,23,17,21,18,17,21,15,22,2,4,0,1,-1,-1,-1,-1,-1,-1,1,0,5,2,31,16,30,18,31,19,31,21,30,24,30,26,29,28,29,30,28,33,27,34,27,35,27,35,27,35,27,36,27,36,27,36,26,36,26,35,26,34,27,33,28,33,29,32,30,31,31,31,32,30,34,30,35,30,36,30]"
CSI_DATA,4,5c:01:3b:6b:b0:95,-47,11,1,7,0,1,1,0,0,0,0,-96,0,11,0,27535988,0,86,1,256,1,"[86,-32,4,0,-8,14,-8,14,-7,13,-6,13,-6,13,-6,13,-6,13,-5,13,-4,13,-4,13,-3,13,-3,13,-3,13,-3,13,-3,13,-3,13,-3,12,-3,12,-4,11,-4,11,-5,10,-5,10,-5,9,-5,9,-5,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-5,12,-6,12,-7,12,-7,12,-8,12,-9,12,-9,11,-10,11,-10,11,-11,11,-11,11,-11,12,-11,11,-11,11,-11,11,-10,11,-10,11,-10,11,-9,12,-9,12,-9,12,-9,13,-9,13,-8,14,-8,14,-8,14,-12,16,-36,53,-36,51,-34,50,-33,48,-30,47,-29,47,-26,47,-24,46,-22,46,-20,46,-19,48,-17,49,-18,49,-18,49,-17,48,-17,47,-18,46,-17,45,-18,44,-18,42,-20,40,-19,37,-20,36,-20,34,-20,32,-22,31,-27,26,-28,24,-6,3,-2,0,0,-1,0,-2,0,-1,-1,2,-3,7,-17,43,-20,42,-22,43,-26,42,-30,42,-33,41,-36,41,-39,40,-41,40,-42,39,-43,39,-42,39,-43,40,-44,41,-44,41,-45,40,-46,38,-45,38,-44,37,-42,39,-41,41,-40,42,-38,43,-37,45,-35,47,-35,49,-36,51,-36,53]"
CSI_DATA,5,5c:01:3b:6b:b0:95,-36,11,0,0,0,0,0,0,0,0,0,-96,0,11,0,27547656,0,86,0,128,1,"[86,-32,4,0,-14,3,-14,4,-13,4,-12,4,-12,4,-11,4,-11,4,-10,4,-10,4,-10,5,-10,5,-10,6,-10,6,-10,5,-11,5,-11,5,-10,5,-10,4,-9,4,-9,4,-9,3,-9,3,-9,3,-8,3,-8,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-10,3,-11,2,-12,2,-12,1,-12,1,-12,0,-12,0,-12,0,-12,0,-12,0,-13,0,-14,-1,-13,-1,-13,-1,-13,-1,-14,0,-13,0,-12,0,-12,1,-12,1,-12,1,-12,1,-12,2,-13,2,-14,3,-14,2]"
CSI_DATA,6,5c:01:3b:6b:b0:95,-45,11,1,5,0,1,1,0,0,0,0,-96,0,11,0,27557016,0,86,1,256,1,"[86,-32,4,0,-21,-15,-20,-15,-20,-14,-20,-12,-20,-11,-20,-11,-19,-10,-19,-9,-19,-9,-19,-9,-19,-9,-20,-8,-20,-8,-20,-8,-19,-8,-19,-8,-19,-8,-18,-8,-18,-8,-17,-8,-16,-8,-15,-9,-14,-9,-13,-10,-12,-10,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-3,-17,-10,-17,-11,-17,-12,-18,-13,-17,-14,-17,-15,-18,-15,-18,-16,-17,-17,-16,-18,-16,-19,-16,-19,-15,-19,-15,-19,-16,-18,-16,-18,-16,-17,-17,-17,-17,-16,-18,-15,-19,-15,-19,-15,-19,-15,-19,-16,-20,-16,-21,-16,-12,-9,-39,-29,-39,-28,-38,-28,-37,-27,-36,-26,-36,-24,-36,-23,-36,-22,-36,-20,-36,-18,-37,-17,-37,-16,-38,-16,-38,-16,-37,-15,-36,-15,-35,-16,-34,-16,-33,-17,-32,-17,-30,-17,-29,-17,-28,-17,-27,-17,-25,-17,-23,-18,-21,-20,-19,-21,-4,-4,-1,-2,0,0,1,0,0,0,-2,-1,-7,-2,-34,-12,-34,-14,-33,-18,-33,-21,-33,-24,-32,-26,-32,-28,-31,-30,-31,-32,-30,-33,-30,-34,-30,-34,-30,-35,-31,-35,-30,-35,-30,-36,-29,-36,-30,-36,-30,-34,-30,-33,-31,-33,-32,-32,-33,-31,-34,-30,-35,-29,-37,-29,-38,-29,-39,-29]"
CSI_DATA,7,5c:01:3b:6b:b0:95,-47,11,1,7,0,1,1,0,0,0,0,-96,0,11,0,27566901,0,86,1,256,1,"[86,-32,4,0,-24,6,-24,6,-23,6,-22,7,-22,7,-21,8,-20,8,-19,8,-19,8,-19,8,-19,9,-19,9,-18,10,-18,10,-18,10,-18,9,-18,9,-18,8,-17,8,-17,7,-17,6,-16,5,-16,4,-15,3,-15,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-19,6,-20,5,-21,5,-21,4,-22,3,-23,3,-23,2,-24,2,-24,1,-24,0,-25,-1,-25,-2,-24,-2,-24,-1,-24,-1,-24,0,-24,0,-23,1,-24,2,-24,3,-23,3,-24,4,-23,4,-24,4,-25,4,-25,5,-15,2,-48,9,-47,8,-46,8,-45,8,-43,9,-42,9,-41,10,-40,11,-38,12,-38,14,-37,16,-36,17,-36,17,-36,17,-36,17,-35,17,-35,16,-34,15,-34,14,-34,12,-33,11,-32,10,-31,8,-31,8,-30,6,-29,5,-28,1,-27,0,-5,-1,-2,-1,0,-1,0,-1,0,-1,-2,1,-6,3,-33,16,-34,14,-37,11,-38,9,-40,7,-41,5,-42,3,-44,1,-45,-1,-45,-2,-46,-3,-46,-3,-47,-3,-47,-3,-46,-3,-46,-3,-46,-4,-46,-3,-45,-3,-44,-1,-45,-1,-45,0,-45,2,-46,3,-46,5,-46,7,-47,8,-48,9]"
CSI_DATA,8,5c:01:3b:6b:b0:95,-47,11,1,7,0,1,1,0,0,0,0,-96,0,11,0,27576007,0,86,1,256,1,"[86,-32,4,0,20,-15,19,-15,18,-15,18,-15,17,-15,16,-16,15,-16,14,-16,14,-16,14,-16,13,-16,13,-16,13,-16,12,-16,12,-16,13,-16,13,-16,12,-15,12,-14,12,-14,12,-13,12,-12,12,-11,12,-10,12,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,14,-13,15,-13,16,-13,17,-12,18,-12,19,-12,20,-11,21,-11,21,-10,22,-10,22,-9,23,-9,23,-9,22,-9,22,-9,21,-9,21,-10,20,-10,21,-11,21,-12,20,-12,20,-13,20,-13,20,-13,21,-14,22,-15,12,-9,39,-27,39,-27,38,-26,37,-26,35,-26,34,-27,32,-27,31,-28,29,-28,28,-29,27,-30,26,-30,26,-30,25,-30,25,-30,25,-30,26,-29,26,-29,25,-28,25,-26,25,-25,25,-23,24,-21,24,-19,24,-18,24,-16,25,-12,25,-11,4,-2,1,-1,-1,0,-1,0,-1,0,1,-2,4,-5,25,-26,27,-25,28,-24,30,-23,32,-22,35,-21,37,-20,38,-19,40,-18,41,-18,42,-17,43,-16,43,-15,44,-15,43,-15,43,-15,42,-15,42,-16,41,-16,41,-17,40,-18,40,-20,40,-21,40,-22,39,-23,40,-23,40,-24,41,-25]"
CSI_DATA,9,5c:01:3b:6b:b0:95,-47,11,1,7,0,1,1,0,0,0,0,-96,0,11,0,27586535,0,86,1,256,1,"[86,-32,4,0,-6,24,-6,23,-5,22,-4,22,-4,22,-3,21,-2,21,-1,20,-1,20,-1,20,-1,20,0,20,0,20,0,20,1,20,0,20,0,19,0,19,-1,18,-1,18,-2,17,-3,16,-4,15,-4,15,-4,14,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-2,19,-3,19,-4,20,-5,20,-6,21,-7,21,-8,21,-9,21,-9,21,-10,21,-11,21,-12,21,-12,21,-11,20,-11,21,-10,21,-10,21,-9,21,-9,21,-8,22,-8,22,-7,22,-7,22,-7,23,-7,24,-7,24,-5,13,-14,45,-14,45,-13,44,-13,42,-12,42,-10,41,-9,40,-8,39,-6,38,-5,38,-4,39,-3,39,-2,39,-2,39,-2,38,-2,38,-3,37,-3,37,-4,36,-5,35,-6,33,-6,31,-7,30,-8,29,-8,27,-10,26,-13,25,-15,24,-3,4,-1,1,0,-1,-1,-2,0,-1,0,1,-1,6,-3,36,-5,36,-6,36,-8,37,-11,38,-13,38,-15,38,-18,39,-20,39,-21,39,-22,39,-23,39,-23,39,-24,39,-24,39,-24,38,-24,38,-23,38,-22,38,-21,38,-20,39,-19,40,-18,40,-17,41,-16,42,-16,43,-16,44,-15,45]"
